Time(dd/mm/yyyy),Time_min,Carbon dioxide(ppm),Temperature(°C),Relative humidity(%),Atmospheric pressure(hPa),flag
25/01/2024 9:39:18 AM,433,836,20.7,47,1017.3,
25/01/2024 9:40:18 AM,434,745,20.8,46,1017.3,
25/01/2024 9:41:18 AM,435,726,20.9,46,1017.2,
25/01/2024 9:42:18 AM,436,716,20.9,46,1017.3,
25/01/2024 9:43:18 AM,437,699,20.9,46,1017.3,
25/01/2024 9:44:18 AM,438,704,21,46,1017.3,
25/01/2024 9:45:18 AM,439,698,21,46,1017.3,
25/01/2024 9:46:18 AM,440,696,21.1,46,1017.3,
25/01/2024 9:47:18 AM,441,685,21.1,46,1017.3,
25/01/2024 9:48:18 AM,442,681,21.1,46,1017.4,
25/01/2024 9:49:18 AM,443,694,21.1,45,1017.4,
25/01/2024 9:50:18 AM,444,681,21.2,45,1017.4,
25/01/2024 9:51:18 AM,445,672,21.2,45,1017.4,
25/01/2024 9:52:18 AM,446,670,21.2,45,1017.4,
25/01/2024 9:53:18 AM,447,695,21.2,45,1017.3,
25/01/2024 9:54:18 AM,448,681,21.3,45,1017.4,
25/01/2024 9:55:18 AM,449,673,21.3,45,1017.4,
25/01/2024 9:56:18 AM,450,668,21.3,45,1017.4,
25/01/2024 9:57:18 AM,451,674,21.3,45,1017.4,
25/01/2024 9:58:18 AM,452,665,21.3,45,1017.4,
25/01/2024 9:59:18 AM,453,654,21.4,45,1017.3,
25/01/2024 10:00:18 AM,454,662,21.4,45,1017.4,
25/01/2024 10:01:18 AM,455,668,21.4,45,1017.4,
25/01/2024 10:02:18 AM,456,662,21.4,45,1017.4,
25/01/2024 10:03:18 AM,457,669,21.4,45,1017.4,
25/01/2024 10:04:18 AM,458,672,21.5,45,1017.4,
25/01/2024 10:05:18 AM,459,667,21.5,45,1017.4,
25/01/2024 10:06:18 AM,460,664,21.5,44,1017.4,
25/01/2024 10:07:18 AM,461,639,21.5,44,1017.4,
25/01/2024 10:08:18 AM,462,669,21.5,45,1017.4,
25/01/2024 10:09:18 AM,463,668,21.5,45,1017.4,
25/01/2024 10:10:18 AM,464,646,21.5,45,1017.4,
25/01/2024 10:11:18 AM,465,668,21.5,44,1017.5,
25/01/2024 10:12:18 AM,466,661,21.6,44,1017.3,
25/01/2024 10:13:18 AM,467,671,21.6,44,1017.3,
25/01/2024 10:14:18 AM,468,679,21.6,44,1017.3,
25/01/2024 10:15:18 AM,469,677,21.6,44,1017.3,
25/01/2024 10:16:18 AM,470,654,21.6,44,1017.3,
25/01/2024 10:17:18 AM,471,671,21.6,44,1017.4,
25/01/2024 10:18:18 AM,472,664,21.6,44,1017.4,
25/01/2024 10:19:18 AM,473,671,21.7,44,1017.4,
25/01/2024 10:20:18 AM,474,659,21.7,44,1017.4,
25/01/2024 10:21:18 AM,475,649,21.7,44,1017.3,
25/01/2024 10:22:18 AM,476,652,21.7,44,1017.3,
25/01/2024 10:23:18 AM,477,661,21.7,44,1017.3,
25/01/2024 10:24:18 AM,478,672,21.7,44,1017.4,
25/01/2024 10:25:18 AM,479,676,21.8,44,1017.4,
25/01/2024 10:26:18 AM,480,651,21.8,44,1017.3,
25/01/2024 10:27:18 AM,481,672,21.8,44,1017.3,
25/01/2024 10:28:18 AM,482,648,21.8,44,1017.4,
25/01/2024 10:29:18 AM,483,691,21.8,44,1017.4,
25/01/2024 10:30:18 AM,484,667,21.8,44,1017.3,
25/01/2024 10:31:18 AM,485,656,21.8,44,1017.4,
25/01/2024 10:32:18 AM,486,665,21.8,44,1017.3,
25/01/2024 10:33:18 AM,487,665,21.8,44,1017.4,
25/01/2024 10:34:18 AM,488,667,21.8,44,1017.4,
25/01/2024 10:35:18 AM,489,677,21.9,44,1017.3,
25/01/2024 10:36:18 AM,490,651,21.9,44,1017.3,
25/01/2024 10:37:18 AM,491,667,21.9,44,1017.4,
25/01/2024 10:38:18 AM,492,679,21.9,44,1017.3,
25/01/2024 10:39:18 AM,493,667,21.9,44,1017.3,
25/01/2024 10:40:18 AM,494,665,22,44,1017.3,
25/01/2024 10:41:18 AM,495,646,22,44,1017.3,
25/01/2024 10:42:18 AM,496,645,22,44,1017.3,
25/01/2024 10:43:18 AM,497,641,22,43,1017.3,
25/01/2024 10:44:18 AM,498,630,22,43,1017.4,
25/01/2024 10:45:18 AM,499,709,22,50,1017.4,
25/01/2024 10:46:18 AM,500,581,21.9,49,1017.9,
25/01/2024 10:47:18 AM,501,765,21.4,48,1018,
25/01/2024 10:48:18 AM,502,679,21.3,48,1017,
25/01/2024 10:49:18 AM,503,643,21.2,47,1017,
25/01/2024 10:50:18 AM,504,655,21.2,47,1017,
25/01/2024 10:51:18 AM,505,645,21.1,47,1017,
25/01/2024 10:52:18 AM,506,648,21.1,47,1017,
25/01/2024 10:53:18 AM,507,672,21.1,47,1016.9,
25/01/2024 10:54:18 AM,508,670,21,47,1016.9,
25/01/2024 10:55:18 AM,509,686,21,47,1017,
25/01/2024 10:56:18 AM,510,702,21,48,1017,
25/01/2024 10:57:18 AM,511,704,21,51,1017,
25/01/2024 10:58:18 AM,512,1097,21.2,52,1016.9,
25/01/2024 10:59:18 AM,513,828,21.5,53,1016.9,
25/01/2024 11:00:18 AM,514,884,21.9,55,1016.9,
25/01/2024 11:01:18 AM,515,846,22,50,1016.9,
25/01/2024 11:02:18 AM,516,747,22.1,50,1016.8,
25/01/2024 11:03:18 AM,517,785,22.1,50,1016.8,
25/01/2024 11:04:18 AM,518,785,22,49,1017,
25/01/2024 11:05:18 AM,519,734,22,49,1017,
25/01/2024 11:06:18 AM,520,722,21.9,49,1016.9,
25/01/2024 11:07:18 AM,521,812,21.9,46,1017.7,
25/01/2024 11:08:18 AM,522,516,21.7,50,1017.7,
25/01/2024 11:09:18 AM,523,815,21.4,48,1017.7,
25/01/2024 11:10:18 AM,524,797,21.2,47,1017.7,
25/01/2024 11:11:18 AM,525,805,21.3,47,1017.7,
25/01/2024 11:12:18 AM,526,825,21.4,47,1017.7,
25/01/2024 11:13:18 AM,527,822,21.5,47,1017.7,
25/01/2024 11:14:18 AM,528,844,21.6,46,1017.7,
25/01/2024 11:15:18 AM,529,872,21.8,46,1017.8,
25/01/2024 11:16:18 AM,530,501,21.5,54,1018,
25/01/2024 11:17:18 AM,531,1105,21.3,49,1017.3,
25/01/2024 11:18:18 AM,532,836,21.4,50,1017,
25/01/2024 11:19:18 AM,533,831,21.4,49,1017,
25/01/2024 11:20:18 AM,534,792,21.4,49,1017,
25/01/2024 11:21:18 AM,535,763,21.4,49,1017,
25/01/2024 11:22:18 AM,536,724,21.4,49,1017,
25/01/2024 11:23:18 AM,537,726,21.4,49,1017,
25/01/2024 11:24:18 AM,538,718,21.4,49,1016.9,
25/01/2024 11:25:18 AM,539,706,21.4,49,1016.9,
25/01/2024 11:26:18 AM,540,701,21.3,49,1016.9,
25/01/2024 11:27:18 AM,541,680,21.3,49,1017,
25/01/2024 11:28:18 AM,542,684,21.3,49,1017,
25/01/2024 11:29:18 AM,543,679,21.3,49,1017,
25/01/2024 11:30:18 AM,544,691,21.3,49,1016.9,
25/01/2024 11:31:18 AM,545,690,21.3,49,1017,
25/01/2024 11:32:18 AM,546,692,21.3,49,1017.1,
25/01/2024 11:33:18 AM,547,690,21.3,49,1017,
25/01/2024 11:34:18 AM,548,693,21.2,49,1016.9,
25/01/2024 11:35:18 AM,549,672,21.2,49,1016.9,
25/01/2024 11:36:18 AM,550,676,21.2,49,1016.9,
25/01/2024 11:37:18 AM,551,674,21.2,49,1016.8,
25/01/2024 11:38:18 AM,552,661,21.2,49,1016.9,
25/01/2024 11:39:18 AM,553,654,21.2,49,1016.9,
25/01/2024 11:40:18 AM,554,640,21.2,49,1016.9,
25/01/2024 11:41:18 AM,555,658,21.2,49,1016.9,
25/01/2024 11:42:18 AM,556,644,21.2,49,1017,
25/01/2024 11:43:18 AM,557,642,21.2,49,1017,
25/01/2024 11:44:18 AM,558,627,21.1,49,1017,
25/01/2024 11:45:18 AM,559,639,21.2,49,1017.1,
25/01/2024 11:46:18 AM,560,623,21.2,49,1017,
25/01/2024 11:47:18 AM,561,631,21.2,49,1017,
25/01/2024 11:48:18 AM,562,643,21.2,49,1017,
25/01/2024 11:49:18 AM,563,633,21.1,49,1017,
25/01/2024 11:50:18 AM,564,617,21.1,49,1017,
25/01/2024 11:51:18 AM,565,624,21.1,49,1016.9,
25/01/2024 11:52:18 AM,566,631,21.1,49,1016.9,
25/01/2024 11:53:18 AM,567,629,21.1,49,1016.9,
25/01/2024 11:54:18 AM,568,619,21.2,49,1016.9,
25/01/2024 11:55:18 AM,569,619,21.1,49,1016.9,
25/01/2024 11:56:18 AM,570,613,21.1,49,1016.9,
25/01/2024 11:57:18 AM,571,612,21.1,49,1016.9,
25/01/2024 11:58:18 AM,572,616,21.1,49,1016.9,
25/01/2024 11:59:18 AM,573,623,21.1,49,1016.9,
25/01/2024 12:00:18 PM,574,612,21.1,49,1017,
25/01/2024 12:01:18 PM,575,627,21.1,49,1016.8,
25/01/2024 12:02:18 PM,576,619,21.1,49,1016.9,
25/01/2024 12:03:18 PM,577,620,21.1,49,1016.9,
25/01/2024 12:04:18 PM,578,611,21.1,49,1016.9,
25/01/2024 12:05:18 PM,579,614,21.1,49,1016.9,
25/01/2024 12:06:18 PM,580,611,21.1,49,1016.8,
25/01/2024 12:07:18 PM,581,613,21.1,49,1016.9,
25/01/2024 12:08:18 PM,582,606,21.1,49,1016.9,
25/01/2024 12:09:18 PM,583,617,21.1,49,1016.8,
25/01/2024 12:10:18 PM,584,609,21.1,49,1016.8,
25/01/2024 12:11:18 PM,585,608,21.1,49,1016.7,
25/01/2024 12:12:18 PM,586,624,21.1,49,1016.8,
25/01/2024 12:13:18 PM,587,625,21.1,49,1016.8,
25/01/2024 12:14:18 PM,588,643,21.1,49,1016.8,
25/01/2024 12:15:18 PM,589,654,21.1,49,1016.7,
25/01/2024 12:16:18 PM,590,670,21.2,49,1016.6,
25/01/2024 12:17:18 PM,591,694,21.2,49,1016.6,
25/01/2024 12:18:18 PM,592,726,21.2,49,1016.6,
25/01/2024 12:19:18 PM,593,708,21.2,49,1016.6,
25/01/2024 12:20:18 PM,594,693,21.3,49,1016.6,
25/01/2024 12:21:18 PM,595,687,21.3,49,1016.6,
25/01/2024 12:22:18 PM,596,691,21.3,49,1016.7,
25/01/2024 12:23:18 PM,597,700,21.3,49,1016.7,
25/01/2024 12:24:18 PM,598,701,21.3,49,1016.6,
25/01/2024 12:25:18 PM,599,696,21.3,49,1016.6,
25/01/2024 12:26:18 PM,600,721,21.3,51,1016.5,
25/01/2024 12:27:18 PM,601,919,21.6,55,1016.5,
25/01/2024 12:28:18 PM,602,1012,22,58,1016.9,
25/01/2024 12:29:18 PM,603,846,22.3,50,1017.9,
25/01/2024 12:30:18 PM,604,847,22.3,50,1018,
25/01/2024 12:31:18 PM,605,861,22.4,50,1017.9,
25/01/2024 12:32:18 PM,606,876,22.5,49,1017.9,
25/01/2024 12:33:18 PM,607,875,22.6,49,1017.9,
25/01/2024 12:34:18 PM,608,902,22.7,49,1017.9,
25/01/2024 12:35:18 PM,609,904,22.7,49,1017.9,
25/01/2024 12:36:18 PM,610,915,22.7,49,1017.9,
25/01/2024 12:37:18 PM,611,912,22.8,48,1018,
25/01/2024 12:38:18 PM,612,904,22.8,48,1018,
25/01/2024 12:39:18 PM,613,927,22.9,48,1018,
25/01/2024 12:40:18 PM,614,928,22.9,48,1017.9,
25/01/2024 12:41:18 PM,615,941,22.9,48,1018,
25/01/2024 12:42:18 PM,616,967,23,49,1018,
25/01/2024 12:43:18 PM,617,942,23,48,1018,
25/01/2024 12:44:18 PM,618,955,23,48,1018.1,
25/01/2024 12:45:18 PM,619,943,23,48,1018,
25/01/2024 12:46:18 PM,620,953,23,48,1018,
25/01/2024 12:47:18 PM,621,933,23,48,1018,
25/01/2024 12:48:18 PM,622,949,23.1,48,1018,
25/01/2024 12:49:18 PM,623,923,23.1,48,1018,
25/01/2024 12:50:18 PM,624,953,23.1,48,1017.9,
25/01/2024 12:51:18 PM,625,953,23.1,48,1018,
25/01/2024 12:52:18 PM,626,958,23.1,48,1018,
25/01/2024 12:53:18 PM,627,957,23.2,48,1018,
25/01/2024 12:54:18 PM,628,957,23.1,48,1018,
25/01/2024 12:55:18 PM,629,963,23.2,48,1018,
25/01/2024 12:56:18 PM,630,963,23.2,48,1017.9,
25/01/2024 12:57:18 PM,631,954,23.2,48,1018,
25/01/2024 12:58:18 PM,632,953,23.2,48,1018,
25/01/2024 12:59:18 PM,633,1081,23.2,48,1018,
25/01/2024 1:00:18 PM,634,1017,23.3,48,1018,
25/01/2024 1:01:18 PM,635,989,23.3,48,1017.9,
25/01/2024 1:02:18 PM,636,1003,23.3,48,1018,
25/01/2024 1:03:18 PM,637,1019,23.3,48,1017.9,
25/01/2024 1:04:18 PM,638,992,23.3,48,1017.9,
25/01/2024 1:05:18 PM,639,967,23.4,48,1017.9,
25/01/2024 1:06:18 PM,640,973,23.4,48,1017.8,
25/01/2024 1:07:18 PM,641,971,23.4,48,1017.8,
25/01/2024 1:08:18 PM,642,973,23.4,48,1017.8,
25/01/2024 1:09:18 PM,643,978,23.4,48,1017.8,
25/01/2024 1:10:18 PM,644,988,23.5,48,1017.8,
25/01/2024 1:11:18 PM,645,968,23.5,48,1017.9,
25/01/2024 1:12:18 PM,646,955,23.5,48,1017.9,
25/01/2024 1:13:18 PM,647,965,23.5,48,1017.9,
25/01/2024 1:14:18 PM,648,970,23.5,47,1017.9,
25/01/2024 1:15:18 PM,649,981,23.5,47,1017.8,
25/01/2024 1:16:18 PM,650,946,23.5,47,1017.9,
25/01/2024 1:17:18 PM,651,1068,23.6,48,1017.9,
25/01/2024 1:18:18 PM,652,1060,23.5,48,1017.9,
25/01/2024 1:19:18 PM,653,1085,23.6,48,1017.8,
25/01/2024 1:20:18 PM,654,1047,23.6,47,1017.8,
25/01/2024 1:21:18 PM,655,1018,23.6,47,1017.9,
25/01/2024 1:22:18 PM,656,1009,23.6,48,1017.9,
25/01/2024 1:23:18 PM,657,992,23.6,48,1017.9,
25/01/2024 1:24:18 PM,658,990,23.6,47,1017.9,
25/01/2024 1:25:18 PM,659,978,23.7,47,1017.9,
25/01/2024 1:26:18 PM,660,958,23.7,47,1017.9,
25/01/2024 1:27:18 PM,661,957,23.7,47,1017.9,
25/01/2024 1:28:18 PM,662,958,23.7,47,1017.9,
25/01/2024 1:29:18 PM,663,964,23.7,47,1017.9,
25/01/2024 1:30:18 PM,664,971,23.7,47,1018,
25/01/2024 1:31:18 PM,665,959,23.7,47,1018,
25/01/2024 1:32:18 PM,666,967,23.7,47,1018,
25/01/2024 1:33:18 PM,667,947,23.7,47,1018,
25/01/2024 1:34:18 PM,668,955,23.7,47,1018,
25/01/2024 1:35:18 PM,669,938,23.7,47,1018.1,
25/01/2024 1:36:18 PM,670,952,23.7,47,1018.1,
25/01/2024 1:37:18 PM,671,964,23.7,47,1018.1,
25/01/2024 1:38:18 PM,672,948,23.7,47,1018.1,
25/01/2024 1:39:18 PM,673,965,23.7,47,1018.1,
25/01/2024 1:40:18 PM,674,1010,23.8,47,1018.1,
25/01/2024 1:41:18 PM,675,973,23.8,47,1018.2,
25/01/2024 1:42:18 PM,676,969,23.8,47,1018.2,
25/01/2024 1:43:18 PM,677,959,23.8,47,1018.2,
25/01/2024 1:44:18 PM,678,970,23.8,47,1018.2,
25/01/2024 1:45:18 PM,679,952,23.8,47,1018.2,
25/01/2024 1:46:18 PM,680,1097,23.8,50,1018.2,
25/01/2024 1:47:18 PM,681,1220,23.7,51,1018.3,
25/01/2024 1:48:18 PM,682,1024,23.7,50,1018.2,
25/01/2024 1:49:18 PM,683,932,23.6,50,1018.3,
25/01/2024 1:50:18 PM,684,850,23.5,45,1016.8,
25/01/2024 1:51:18 PM,685,1053,23.4,47,1016.7,
25/01/2024 1:52:18 PM,686,1088,23.3,47,1017.7,
25/01/2024 1:53:18 PM,687,934,23.2,46,1018.2,
25/01/2024 1:54:18 PM,688,873,23.1,48,1018.3,
25/01/2024 1:55:18 PM,689,887,23.2,48,1018.3,
25/01/2024 1:56:18 PM,690,846,23.2,48,1018.3,
25/01/2024 1:57:18 PM,691,823,23.4,48,1018.2,
25/01/2024 1:58:18 PM,692,774,23.5,48,1018.3,
25/01/2024 1:59:18 PM,693,753,23.6,48,1018.3,
25/01/2024 2:00:18 PM,694,1083,23.7,49,1018.3,
25/01/2024 2:01:18 PM,695,1055,23.8,48,1018.4,
25/01/2024 2:02:18 PM,696,1003,23.9,48,1018.4,
25/01/2024 2:03:18 PM,697,945,24,48,1018.4,
25/01/2024 2:04:18 PM,698,884,24,47,1018.4,
25/01/2024 2:05:18 PM,699,832,24.1,47,1018.4,
25/01/2024 2:06:18 PM,700,794,24.1,47,1018.4,
25/01/2024 2:07:18 PM,701,758,24.2,47,1018.4,
25/01/2024 2:08:18 PM,702,751,24.2,47,1018.3,
25/01/2024 2:09:18 PM,703,719,24.3,47,1018.4,
25/01/2024 2:10:18 PM,704,722,24.3,47,1018.4,
25/01/2024 2:11:18 PM,705,697,24.3,46,1018.4,
25/01/2024 2:12:18 PM,706,687,24.4,46,1018.5,
25/01/2024 2:13:18 PM,707,698,24.4,46,1018.4,
25/01/2024 2:14:18 PM,708,681,24.4,46,1018.5,
25/01/2024 2:15:18 PM,709,674,24.4,46,1018.4,
25/01/2024 2:16:18 PM,710,667,24.4,46,1018.4,
25/01/2024 2:17:18 PM,711,672,24.5,46,1018.4,
25/01/2024 2:18:18 PM,712,685,24.5,46,1018.4,
25/01/2024 2:19:18 PM,713,672,24.5,46,1018.4,
25/01/2024 2:20:18 PM,714,679,24.5,46,1018.4,
25/01/2024 2:21:18 PM,715,653,24.5,46,1018.4,
25/01/2024 2:22:18 PM,716,665,24.5,46,1018.5,
25/01/2024 2:23:18 PM,717,662,24.5,46,1018.4,
25/01/2024 2:24:18 PM,718,676,24.5,46,1018.4,
25/01/2024 2:25:18 PM,719,678,24.5,46,1018.4,
25/01/2024 2:26:18 PM,720,674,24.6,46,1018.5,
25/01/2024 2:27:18 PM,721,670,24.6,45,1018.4,
25/01/2024 2:28:18 PM,722,658,24.6,45,1018.4,
25/01/2024 2:29:18 PM,723,646,24.6,45,1018.4,
25/01/2024 2:30:18 PM,724,658,24.6,45,1018.4,
25/01/2024 2:31:18 PM,725,649,24.6,45,1018.5,
25/01/2024 2:32:18 PM,726,652,24.6,45,1018.6,
25/01/2024 2:33:18 PM,727,652,24.6,45,1018.6,
25/01/2024 2:34:18 PM,728,657,24.6,45,1018.6,
25/01/2024 2:35:18 PM,729,669,24.6,45,1018.5,
25/01/2024 2:36:18 PM,730,653,24.7,45,1018.6,
25/01/2024 2:37:18 PM,731,705,24.6,48,1018.5,
25/01/2024 2:38:18 PM,732,695,24.5,46,1018.6,
25/01/2024 2:39:18 PM,733,693,24.5,46,1018.6,
25/01/2024 2:40:18 PM,734,677,24.6,45,1018.6,
25/01/2024 2:41:18 PM,735,688,24.6,45,1018.6,
25/01/2024 2:42:18 PM,736,687,24.6,45,1018.6,
25/01/2024 2:43:18 PM,737,693,24.6,45,1018.6,
25/01/2024 2:44:18 PM,738,718,24.6,45,1018.7,
25/01/2024 2:45:18 PM,739,703,24.6,45,1018.7,
25/01/2024 2:46:18 PM,740,689,24.6,45,1018.6,
25/01/2024 2:47:18 PM,741,716,24.6,45,1018.6,
25/01/2024 2:48:18 PM,742,673,24.6,45,1018.6,
25/01/2024 2:49:18 PM,743,674,24.6,45,1018.7,
25/01/2024 2:50:18 PM,744,678,24.6,45,1018.7,
25/01/2024 2:51:18 PM,745,665,24.6,44,1018.7,
25/01/2024 2:52:18 PM,746,638,24.6,44,1018.7,
25/01/2024 2:53:18 PM,747,662,24.6,44,1018.7,
25/01/2024 2:54:18 PM,748,684,24.6,44,1018.7,
25/01/2024 2:55:18 PM,749,670,24.6,44,1018.8,
25/01/2024 2:56:18 PM,750,665,24.6,44,1018.7,
25/01/2024 2:57:18 PM,751,667,24.6,44,1018.8,
25/01/2024 2:58:18 PM,752,667,24.6,44,1018.8,
25/01/2024 2:59:18 PM,753,679,24.6,44,1018.8,
25/01/2024 3:00:18 PM,754,677,24.6,44,1018.8,
25/01/2024 3:01:18 PM,755,682,24.6,44,1018.8,
25/01/2024 3:02:18 PM,756,701,24.6,44,1018.8,
25/01/2024 3:03:18 PM,757,705,24.7,44,1018.8,
25/01/2024 3:04:18 PM,758,693,24.7,44,1018.9,
25/01/2024 3:05:18 PM,759,676,24.7,44,1018.9,
25/01/2024 3:06:18 PM,760,679,24.7,44,1018.8,
25/01/2024 3:07:18 PM,761,688,24.7,44,1018.8,
25/01/2024 3:08:18 PM,762,677,24.7,44,1018.8,
25/01/2024 3:09:18 PM,763,704,24.7,44,1018.7,
25/01/2024 3:10:18 PM,764,688,24.7,44,1018.8,
25/01/2024 3:11:18 PM,765,693,24.7,44,1018.9,
25/01/2024 3:12:18 PM,766,687,24.6,44,1018.8,
25/01/2024 3:13:18 PM,767,694,24.7,44,1018.9,
25/01/2024 3:14:18 PM,768,715,24.7,44,1018.9,
25/01/2024 3:15:18 PM,769,736,24.7,44,1018.8,
25/01/2024 3:16:18 PM,770,724,24.6,44,1018.9,
25/01/2024 3:17:18 PM,771,721,24.7,46,1018.9,
25/01/2024 3:18:18 PM,772,655,24.8,58,1018.8,
25/01/2024 3:19:18 PM,773,649,24.8,46,1018.9,
25/01/2024 3:20:18 PM,774,488,24.7,42,1018.5,
25/01/2024 3:21:18 PM,775,819,24.1,40,1018.2,
25/01/2024 3:22:18 PM,776,912,23.8,43,1018.2,
25/01/2024 3:23:18 PM,777,908,23.4,41,1018.2,
25/01/2024 3:24:18 PM,778,893,23.1,43,1018.2,
25/01/2024 3:25:18 PM,779,917,22.9,43,1018.2,
25/01/2024 3:26:18 PM,780,913,22.7,43,1018.3,
25/01/2024 3:27:18 PM,781,899,22.5,43,1018.3,
25/01/2024 3:28:18 PM,782,902,22.3,44,1018.3,
25/01/2024 3:29:18 PM,783,919,22.3,45,1018.3,
25/01/2024 3:30:18 PM,784,907,22.3,45,1018.4,
25/01/2024 3:31:18 PM,785,853,22.4,46,1018.5,
25/01/2024 3:32:18 PM,786,748,22.4,45,1018.3,
25/01/2024 3:33:18 PM,787,711,22.4,45,1018.7,
25/01/2024 3:34:18 PM,788,709,22.4,45,1019,
25/01/2024 3:35:18 PM,789,798,22.4,46,1018.8,
25/01/2024 3:36:18 PM,790,823,22.4,46,1018.8,
25/01/2024 3:37:18 PM,791,852,22.5,46,1018.8,
25/01/2024 3:38:18 PM,792,892,22.5,46,1018.7,
25/01/2024 3:39:18 PM,793,898,22.6,46,1018.7,
25/01/2024 3:40:18 PM,794,927,22.6,46,1018.8,
25/01/2024 3:41:18 PM,795,932,22.6,46,1018.8,
25/01/2024 3:42:18 PM,796,936,22.7,47,1018.9,
25/01/2024 3:43:18 PM,797,938,22.7,47,1018.8,
25/01/2024 3:44:18 PM,798,948,22.8,47,1018.9,
25/01/2024 3:45:18 PM,799,943,22.8,47,1018.9,
25/01/2024 3:46:18 PM,800,973,23,47,1018.9,
25/01/2024 3:47:18 PM,801,973,23,47,1019,
25/01/2024 3:48:18 PM,802,964,23.1,47,1018.9,
25/01/2024 3:49:18 PM,803,977,23.1,47,1018.9,
25/01/2024 3:50:18 PM,804,928,23.2,47,1018.6,
25/01/2024 3:51:18 PM,805,889,23.2,47,1018.7,
25/01/2024 3:52:18 PM,806,812,23.2,46,1019.1,
25/01/2024 3:53:18 PM,807,732,23.2,46,1019,
25/01/2024 3:54:18 PM,808,683,23.1,45,1019,
25/01/2024 3:55:18 PM,809,633,23,45,1019,
25/01/2024 3:56:18 PM,810,601,22.9,45,1019,
25/01/2024 3:57:18 PM,811,587,22.7,45,1019,
25/01/2024 3:58:18 PM,812,567,22.6,44,1019,
25/01/2024 3:59:18 PM,813,539,22.4,44,1019,
25/01/2024 4:00:18 PM,814,535,22.3,44,1019,
25/01/2024 4:01:18 PM,815,528,22.2,44,1019,
25/01/2024 4:02:18 PM,816,533,22.1,44,1019,
25/01/2024 4:03:18 PM,817,539,22,44,1018,
25/01/2024 4:04:18 PM,818,611,21.9,44,1018.2,
25/01/2024 4:05:18 PM,819,634,21.8,44,1018.2,
25/01/2024 4:06:18 PM,820,634,21.8,44,1018.2,
25/01/2024 4:07:18 PM,821,643,21.8,44,1018.2,
25/01/2024 4:08:18 PM,822,643,21.8,44,1018.3,
25/01/2024 4:09:18 PM,823,645,21.8,45,1018.3,
25/01/2024 4:10:18 PM,824,644,21.8,45,1018.3,
25/01/2024 4:11:18 PM,825,643,21.7,45,1018.2,
25/01/2024 4:12:18 PM,826,647,21.7,45,1018.2,
25/01/2024 4:13:18 PM,827,640,21.7,45,1018.1,
25/01/2024 4:14:18 PM,828,628,21.7,45,1018.1,
25/01/2024 4:15:18 PM,829,649,21.7,45,1018.1,
25/01/2024 4:16:18 PM,830,640,21.6,45,1018.3,
25/01/2024 4:17:18 PM,831,634,21.6,45,1018.2,
25/01/2024 4:18:18 PM,832,632,21.6,45,1018.2,
25/01/2024 4:19:18 PM,833,635,21.6,45,1018.2,
25/01/2024 4:20:18 PM,834,643,21.6,45,1018.3,
25/01/2024 4:21:18 PM,835,641,21.6,45,1018.4,
25/01/2024 4:22:18 PM,836,641,21.6,45,1018.4,
25/01/2024 4:23:18 PM,837,637,21.6,45,1018.3,
25/01/2024 4:24:18 PM,838,638,21.5,45,1018.2,
25/01/2024 4:25:18 PM,839,636,21.5,46,1018.2,
25/01/2024 4:26:18 PM,840,650,21.5,46,1018.3,
25/01/2024 4:27:18 PM,841,639,21.5,46,1018.3,
25/01/2024 4:28:18 PM,842,638,21.5,46,1018.3,
25/01/2024 4:29:18 PM,843,636,21.5,46,1018.3,
25/01/2024 4:30:18 PM,844,660,21.5,46,1018.2,
25/01/2024 4:31:18 PM,845,667,21.5,45,1018.3,
25/01/2024 4:32:18 PM,846,642,21.5,46,1018.2,
25/01/2024 4:33:18 PM,847,667,21.5,47,1018.2,
25/01/2024 4:34:18 PM,848,675,21.5,47,1018.3,
25/01/2024 4:35:18 PM,849,685,21.4,47,1018.2,
25/01/2024 4:36:18 PM,850,691,21.4,47,1018.2,
25/01/2024 4:37:18 PM,851,695,21.4,47,1018.3,
25/01/2024 4:38:18 PM,852,699,21.4,47,1018.3,
25/01/2024 4:39:18 PM,853,716,21.4,47,1018.3,
25/01/2024 4:40:18 PM,854,702,21.4,47,1018.4,
25/01/2024 4:41:18 PM,855,718,21.4,47,1018.4,
25/01/2024 4:42:18 PM,856,716,21.4,47,1018.4,
25/01/2024 4:43:18 PM,857,713,21.4,47,1018.4,
25/01/2024 4:44:18 PM,858,718,21.4,47,1018.4,
25/01/2024 4:45:18 PM,859,718,21.4,47,1018.5,
25/01/2024 4:46:18 PM,860,730,21.4,47,1018.3,
25/01/2024 4:47:18 PM,861,713,21.4,47,1018.3,
25/01/2024 4:48:18 PM,862,715,21.4,47,1018.2,
25/01/2024 4:49:18 PM,863,706,21.4,47,1018.2,
25/01/2024 4:50:18 PM,864,716,21.4,47,1018.2,
25/01/2024 4:51:18 PM,865,689,21.4,47,1018.2,
25/01/2024 4:52:18 PM,866,703,21.4,47,1018.4,
25/01/2024 4:53:18 PM,867,707,21.5,47,1018.4,
25/01/2024 4:54:18 PM,868,696,21.4,47,1018.4,
25/01/2024 4:55:18 PM,869,706,21.5,47,1018.5,
25/01/2024 4:56:18 PM,870,706,21.4,47,1018.4,
25/01/2024 4:57:18 PM,871,704,21.4,47,1018.4,
25/01/2024 4:58:18 PM,872,702,21.5,47,1018.5,
25/01/2024 4:59:18 PM,873,694,21.4,47,1018.4,
